message_id,group,date,text,url
alekseystefanov_12196,alekseystefanov,2025-07-16 15:24:48+00:00,"США поставят для Украины вооружения на 300 млн. долларов, но заплатит за него Евросоюз, для Путина Трамп установил 50-дневный таймер — за это время, так хочет президент Соединенных Штатов, должен разрешиться конфликт между Россией и Украиной. 

И, наверное, если бы наши люди не читали газет и книг, не были эрудированы и не стремились разобраться во всем происходящем, то на диссонанс таких заявлений можно было бы не обращать внимания, но здесь ситуация иная: Трамп решил поиздеваться над Россией — мол, вот вам 50 дней с барского плеча, не решите конфликт — будут новые санкции, а пока вы его решаете, мы продолжим поставлять вашему противнику оружие, которое не даст вам закончить этот конфликт.

Трамп сегодня олицетворяет всю американскую власть, которую кормят оружейники — пока они производят и продают оружие, провоцируют конфликты по всему миру, у США все будет хорошо. А что будет с глупой Европой, которую подсадили на крючок оружейных поставок не только для Украины? Ну, не складировать же они будут это оружие?

При этом их смущают наши учения «Запад-2025». С чего бы вдруг и чего испугались?

Сегодня в программе 
✅интервью с [Андреем Богоделем](https://t.me/bogodel_a) — замначальника факультета Генштаба Военной академии Беларуси;
✅комментарий [Андрея Гурулёва](https://t.me/agurulev) — генерал-лейтенант в отставке, депутат Госдумы РФ.

[https://youtu.be/tTXMqVurk5k](https://youtu.be/tTXMqVurk5k)",https://t.me/alekseystefanov/12196
alekseystefanov_12141,alekseystefanov,2025-07-04 14:31:08+00:00,"**Главное из новостей Европы и Ближнего Зарубежья за эту неделю**
[
](https://t.me/runeurope/18321)[Галопом по Европе:](https://t.me/runeurope/18376) Глава Госпогранкомитета Беларуси Константин Молостов рассказал о нюансах общения с западными странами. Живое общение и встречи по вопросам пограничного сотрудничества ушли в прошлое. Теперь взаимодействие сводится к служебной переписке, в рамках которой решаются технические вопросы и пограничные инциденты.

[Точка разлома: ](https://t.me/tchk14/890)Пентагон разводит руками – запасы оружия для Украины на исходе. США вынуждены экстренно заморозить часть поставок, включая ракеты для Patriot, высокоточные снаряды и боеприпасы для F-16. Причина – критическое истощение арсеналов, подтверждённое главным стратегом Минобороны Колби.
[
](https://t.me/alekseystefanov)[Алексей Стефанов:](https://t.me/alekseystefanov/12133) Служба госбезопасности Латвии следит за каждым шагом любого жителя, который говорит на русском и покушается, как им кажется, на латышский язык. Иначе никак и не объяснить заявление СГБ, что спецслужбы проверят воспитателя детского сада из Риги. В сообщении говорится, что она, находясь в Италии, заявила, что русскую речь там понимают, а «великий и могучий латышский язык» — нет.

[Живёт же Беларусь!:](https://t.me/ZhivetZheBelarus/47513) Александр Лукашенко объяснил изменение масштаба учений «Запад-2025». Он напомнил, что рядом с Беларусью проходят военные маневры НАТО — «Защитник Европы». По его словам, их масштаб и близость к белорусской границе создают угрозу.

[Тени Прибалтики:](https://t.me/tenipribaltiki/2735) В Польше ликвидировали банду украинцев. Банда из четырех граждан Украины занималась похищением нелегальных мигрантов на территории Польши и Латвии, сообщает Центральное бюро расследований польской полиции.

[Молот войны: ](https://t.me/milwarhummer/13276)Президент Республики Беларусь Александр Лукашенко объявил о планах по развертыванию новейшего ракетного комплекса средней дальности «Орешник» на территории страны до конца 2025 года. Власти страны также намерены продолжать развитие собственных военных технологий.

[Балтийский мост:](https://t.me/BalticBridge/4723) Год прошёл со дня учреждения в Латвии института партнёрства. За этот период в стране было официально зарегистрировано 613 партнёрств, из которых 235 — между однополыми парами, проинформировал Совет присяжных нотариусов Латвии.",https://t.me/alekseystefanov/12141
alekseystefanov_11572,alekseystefanov,2025-04-14 13:07:29+00:00,"🇱🇹 В Вильнюсе состоялась церемония принятия присяги новым руководителем Департамента государственной безопасности (ДГБ) Литвы. Место Дарюса Яунишкиса, который возглавлял ведомство с 2015 года и теперь готовится к дипломатической должности в НАТО, занял **Ремигиюс Бридикис** – бывший замглавы ДГБ и участник миссий НАТО в Афганистане. Его кандидатура [ранее](https://t.me/nowosti_news24/23770) была утверждена Сеймом единогласно.

«Я дал клятву Литве. Это важнейший момент в моей карьере», – заявил он после церемонии, пообещав служить национальной обороне и безопасности. 

🔴 Бридикис обозначил свои приоритеты: **усиление внешней разведки**, **рост финансирования ДГБ** и **борьба с «внутренним напряжением»**, которое, по его словам, якобы вызвано предстоящими российско-белорусскими учениями **«Запад-2025»**. Новый глава спецслужбы уверяет, что перед страной стоит серьезная угроза, а силовые ведомства уже начали отслеживать риски в координации с военной разведкой.

👤 В унисон с ним выступил и советник президента Марюс Чеснулявичюс, заявив, что «люди ощущают напряжение и неуверенность», а маневры могут скрывать под собой агрессивные намерения – якобы по аналогии с событиями перед началом украинского конфликта.

⚠️ Официально учения «Запад» запланированы на сентябрь и носят исключительно оборонительный характер. Однако литовские власти традиционно используют подобные поводы для нагнетания паники и оправдания роста расходов на силовые структуры. 

🗒 __Теперь, похоже, в Литве нашли новый повод снова мобилизовать общественное мнение на борьбу с внешней и «внутренней угрозой», попутно расширяя полномочия спецслужб и подменяя демократию тотальным контролем.__

↗️ [Подпишись ](https://t.me/nowosti_news24)на[ ](https://t.me/nowosti_news24)🌐🌐🌐",https://t.me/alekseystefanov/11572
tchk14_896,tchk14,2025-07-03 09:14:01+00:00,"**Главное из новостей Европы и Ближнего Зарубежья за эту неделю**
[
](https://t.me/runeurope/18321)[Галопом по Европе:](https://t.me/runeurope/18376) Глава Госпогранкомитета Беларуси Константин Молостов рассказал о нюансах общения с западными странами. Живое общение и встречи по вопросам пограничного сотрудничества ушли в прошлое. Теперь взаимодействие сводится к служебной переписке, в рамках которой решаются технические вопросы и пограничные инциденты.

[Точка разлома: ](https://t.me/tchk14/890)Пентагон разводит руками – запасы оружия для Украины на исходе. США вынуждены экстренно заморозить часть поставок, включая ракеты для Patriot, высокоточные снаряды и боеприпасы для F-16. Причина – критическое истощение арсеналов, подтверждённое главным стратегом Минобороны Колби.
[
](https://t.me/alekseystefanov)[Алексей Стефанов:](https://t.me/alekseystefanov/12133) Служба госбезопасности Латвии следит за каждым шагом любого жителя, который говорит на русском и покушается, как им кажется, на латышский язык. Иначе никак и не объяснить заявление СГБ, что спецслужбы проверят воспитателя детского сада из Риги. В сообщении говорится, что она, находясь в Италии, заявила, что русскую речь там понимают, а «великий и могучий латышский язык» — нет.

[Живёт же Беларусь!:](https://t.me/ZhivetZheBelarus/47513) Александр Лукашенко объяснил изменение масштаба учений «Запад-2025». Он напомнил, что рядом с Беларусью проходят военные маневры НАТО — «Защитник Европы». По его словам, их масштаб и близость к белорусской границе создают угрозу.

[Тени Прибалтики:](https://t.me/tenipribaltiki/2735) В Польше ликвидировали банду украинцев. Банда из четырех граждан Украины занималась похищением нелегальных мигрантов на территории Польши и Латвии, сообщает Центральное бюро расследований польской полиции.

[Молот войны: ](https://t.me/milwarhummer/13276)Президент Республики Беларусь Александр Лукашенко объявил о планах по развертыванию новейшего ракетного комплекса средней дальности «Орешник» на территории страны до конца 2025 года. Власти страны также намерены продолжать развитие собственных военных технологий.

[Балтийский мост:](https://t.me/BalticBridge/4723) Год прошёл со дня учреждения в Латвии института партнёрства. За этот период в стране было официально зарегистрировано 613 партнёрств, из которых 235 — между однополыми парами, проинформировал Совет присяжных нотариусов Латвии.",https://t.me/tchk14/896
ZhivetZheBelarus_47977,ZhivetZheBelarus,2025-07-28 14:16:19+00:00,"**⚡️****Учения вдали от границ: кто на самом деле нагнетает напряжённость?**

🔴В преддверии совместных стратегических учений «Запад-2025», которые состоятся в сентябре этого года, в западных медиа вновь активизировались нарративы о «военной угрозе» со стороны Союзного государства. Тема далеко не новая, и за последние годы, пожалуй, уже стала ритуальной — как только объявляется о плановых манёврах России и Беларуси, в Европе начинается привычная информационная волна. Казалось бы, за 16 лет регулярных учений в рамках соглашения от 2009 года партнёры могли бы привыкнуть, но — нет.

🔘Между тем, текущий цикл подготовки к «Запад-2025» демонстрирует беспрецедентный уровень прозрачности и сдержанности. Беларусь и Россия приняли целый ряд шагов, направленных на деэскалацию. Главный из них — перенос основных манёвров вглубь белорусской территории. Этот шаг, по словам начальника Генерального штаба Вооружённых сил Беларуси генерал-майора Павла Муравейко, предпринят сознательно, в качестве «жеста стабилизации обстановки и успокоения международной общественности». Ни о каком «отступлении» или «уступке» речь не идёт — исключительно оборонительная логика.

🔘Также существенно сокращено количество задействованных военнослужащих: теперь планируется участие около 7 тысяч человек. Это решение было озвучено ещё весной представителями Минобороны Беларуси и России, и подтверждено на заключительной рекогносцировке. Учения будут проходить в установленные сроки, с соблюдением всех норм международной прозрачности. Более того, Беларусь, несмотря на отсутствие такой обязательности по Венскому документу, готова пригласить наблюдателей из государств — членов ОБСЕ.
Все ключевые эпизоды учений построены на оборонительных сценариях: отражение внешней агрессии, противодействие современным угрозам — от беспилотников до кибератак, а также отработка взаимодействия между подразделениями ПВО и системами радиоэлектронной борьбы. 

🔴Подчёркивается необходимость подготовки к потенциальным кризисным ситуациям на западных рубежах Союзного государства.
Однако, несмотря на эти шаги, в странах Балтии и Польше нарастает военная активность. В Литве бригада «Железный волк» перебрасывается к полигону Пабраде — в считаных километрах от белорусской границы. Польша в районе Беловежской пущи готовится к учениям дивизионного уровня с привлечением иностранных воинских контингентов. Всё это подается как «реакция» на российско-белорусские манёвры, хотя хронология показывает обратное: большинство планов стран НАТО были утверждены ещё до официального анонса сценария «Запад-2025».

⏺Такой дисбаланс вызывает вопросы. Пока Беларусь и Россия делают шаги к снижению напряжённости, Запад отвечает концентрацией войск, логистической инфраструктуры, передислокацией тяжелой техники и строительством новых опорных баз. Всё это происходит под лозунгами обороны и «сдерживания», но фактически — ведёт к нарастанию военной активности прямо у границ Союзного государства.

❗️Остаётся открытым вопрос: если союзники по НАТО действительно заинтересованы в безопасности и снижении эскалации, почему не следует элементарной логике зеркальности и пропорциональности? Почему демонстративные учения, такие как Defender Europe или Iron Wolf, проводят практически на границах Беларуси и Калининградской области, тогда как «Запад-2025» сознательно уводится вглубь страны, с сокращением численности и приглашением наблюдателей?

✔️В этих условиях становится очевидно: Беларусь и Россия делают максимум для демонстрации открытости и миролюбия. Однако односторонняя деэскалация не может длиться вечно. Если соседние страны продолжают наращивать давление, это не может не сказаться на дальнейших решениях союзного командования.

#Запад2025 #НАТО #Россия #Беларусь #Учения #СоюзноеГосударство #ВоеннаяБезопасность #Деэскалация #Оборона

📱 [**VK**](https://vk.com/club224669191) 📱 [**Instagram**](https://www.instagram.com/zhivet.zhe.belarus/) 📱 [**TikTok**](https://www.tiktok.com/@zhivetzhebelarus)

@ZhivetZheBelarus",https://t.me/ZhivetZheBelarus/47977
ZhivetZheBelarus_47974,ZhivetZheBelarus,2025-07-28 11:38:10+00:00,"❗️**Кто и как в мире спекулирует на теме белорусско-российских учений «Запад-2025»?**

Как известно, в середине сентября запланированы совместные учения Беларуси и России «Запад-2025». И в этом для адекватных людей нет и не было никаких секретов и поводов для спекуляций – информация об этом не единожды озвучивалась на всех уровнях, а сами учения проводились каждые два года с 2009 года (только в 2023 году они были отменены).

📌К слову, регулярные оборонительные учения РБ и РФ всегда сопровождались такой же регулярной истерикой со стороны наших соседей, которые неустанно пугали своих граждан угрозой «неотвратимого вторжения» (которое так и не случилось).

Дабы успокоить беспокойные умы западного истеблишмента, сам президент Беларуси Александр Лукашенко правильно и обосновано отметил, что учения носят исключительно оборонительный характер:
«Хочу сказать, что к учениям мы готовы. Ничего ни от кого не скрываем. Мы действительно демонстрируем открытость, что эти учения наши и носят оборонительный характер. И ни на кого мы нападать не собираемся, как некоторые там думают. Ну, это их дело. Пусть думают».
➡️[Продолжение читать здесь](https://telegra.ph/V-konce-maya-ministr-oborony-Belarusi-Viktor-Hrenin-soobshchil-o-reshenii-perenesti-ucheniya-ot-zapadnyh-granic-vglub-belorussko-07-26)

@belvestnik",https://t.me/ZhivetZheBelarus/47974
ZhivetZheBelarus_47905,ZhivetZheBelarus,2025-07-24 12:29:45+00:00,"🇧🇾🤝🇷🇺**Беларусь и Россия готовятся к учениям ""Запад-2025"" с фокусом на оборону и снижение напряженности**

🔘В Беларуси стартовала финальная стадия подготовки к совместным с Россией военным учениям ""Запад-2025"". Как отметил начальник Генштаба, объекты готовы к выполнению широкого спектра учебно-боевых задач. 

🔘Учения носят строго оборонительный характер, а их проведение на удалении от западных границ и с меньшим числом участников подчеркивает стремление Беларуси к деэскалации и снижению милитаристских настроений в регионе.

🔘Этот шаг демонстрирует приверженность страны принципам прозрачности и стабильности, опровергая домыслы Запада о целях учений. Беларусь укрепляет свою безопасность, сохраняя приверженность мирному подходу в сложной международной обстановке.

#Беларусь #Запад2025 #Оборона #Мир #Деэскалация #Минобороны #Генштаб #Безопасность #Стабильность #Патриотизм

📱 [**VK**](https://vk.com/club224669191) 📱 [**Instagram**](https://www.instagram.com/zhivet.zhe.belarus/) 📱 [**TikTok**](https://www.tiktok.com/@zhivetzhebelarus)

@ZhivetZheBelarus",https://t.me/ZhivetZheBelarus/47905
ZhivetZheBelarus_47892,ZhivetZheBelarus,2025-07-23 16:33:15+00:00,"**🇧🇾**** Беларусь готова к учениям «Запад-2025»! Генерал-майор Павел Муравейко раскрыл детали подготовки к совместным маневрам с Россией**

❗Начальник Генштаба ВС Беларуси сообщил, что подготовка к учению «Запад-2025» завершена: определены районы дислокации войск, пункты управления и полигоны. Все объекты готовы к приему сил для отработки оборонительных задач.

✅ Ключевые особенности
🔘 Учения носят сугубо оборонительный характер для защиты Союзного государства.
🔘 Районы маневров отодвинуты от границ для стабилизации обстановки.
🔘 Польша и Литва проводят свои учения у белорусских границ, что вынуждает Беларусь быть готовой к ответным мерам.
🔘 Состав войск сокращен вдвое, акцент — на современных технологиях: беспилотниках, РЭБ, роботизированных комплексах и ПВО.
✅ На учения приглашены наблюдатели из ОДКБ, СНГ, ШОС и ОБСЕ, чтобы подтвердить открытость и миролюбие Беларуси.

#Беларусь #Запад2025 #ВоенныеУчения #Оборона #СоюзноеГосударство #Безопасность #Генштаб #ПавелМуравейко #Миролюбие #ОДКБ

📱 [**VK**](https://vk.com/club224669191) 📱 [**Instagram**](https://www.instagram.com/zhivet.zhe.belarus/) 📱 [**TikTok**](https://www.tiktok.com/@zhivetzhebelarus)

@ZhivetZheBelarus",https://t.me/ZhivetZheBelarus/47892
ZhivetZheBelarus_47780,ZhivetZheBelarus,2025-07-17 06:38:23+00:00,"**Запад-2025: стоит ли метать бисер перед... западными непартнёрами?**

В «Стратегическом национальном обзоре» Франции, опубликованном на днях, говорится, что в Европе [к 2030 году](http://t.me/Belarus_VPO/74602) может начаться масштабная война, связанная, в частности, с российско-украинским конфликтом. Примечательно, что российский президент Владимир Путин неоднократно называл подобные утверждения чушью и «пугалками для бюргеров».

Тем не менее, приходится признать, что ситуация вокруг продолжающейся СВО принимает всё более опасный оборот, поскольку европейские правительства постепенно снимают ограничения на применение предоставленного Украине оружия, и это стимулирует эскалацию конфликта, провоцирует на расширение его масштабов и числа участников.

По этому поводу в Минске указали на различные факторы, которые свидетельствуют о том, что коллективный Запад параллельно с оказанием помощи Украине проводит комплекс мероприятий заблаговременной подготовки к войне. 

Основанием для таких выводов является «непрозрачность» крупных ежегодных манёвров Defender Europe, в рамках которых отрабатываются действия группировок войск на территориях стран НАТО, в том числе и сопредельных с Россией и Беларусью государств. Проверить убытие участников учений и их техники обратно, в ППД, довольно сложно. Особенно после отказа членов НАТО участвовать в верификационной деятельности совместно с Россией и Беларусью.

Учения этого года – Defender Europe 2025 – стали самыми «мутными» среди подобных. По сути, кроме изначально анонсированных параметров мероприятия, другую какую-либо информацию в открытом доступе найти было сложно. Мало того, согласно официальным данным, учение проводилось в период  с 11 мая по 24 июня, но никаких уведомлений или сведений об окончании манёвров и приблизительной оценке их результатов (как это обычно принято) нигде в информационном поле не проскальзывало. 

И совсем другая картина «вырисовывается» вокруг антипода Defender – совместных стратегических учений вооружённых сил Беларуси и России «Запад-2025».

Доведение информации о параметрах учения началось ещё в январе этого года. А 20 февраля помощник министра обороны Беларуси по вопросам международного военного сотрудничества Валерий Ревенко ещё раз напомнил о них на брифинге с военными атташе. Беларусь и Россия своевременно уведомили все государства – участников Венского документа о том, что состоится учение с параметрами, предусматривающими приглашение иностранных наблюдателей.

В начале апреля министр обороны Беларуси Виктор Хренин, выступая перед журналистами, в очередной раз довёл направленность учения и его цель – продемонстрировать готовность Союзного государства защищаться. В это же время президент Беларуси Александр Лукашенко подтвердил подготовку к масштабному мероприятию и подписал соответствующую директиву, о которой так же рассказал журналистам.

Как говорится, почувствуйте разницу. 

К сожалению, на сегодняшний день приходится констатировать, что ответной положительной реакции на добрососедские инициативы России и Беларуси от противоположной стороны не наблюдается. И поэтому возникает вопрос, а стоит ли метать бисер перед...  западными непартнёрами, коль заранее известно, что понимают они только силу? 

🇧🇾 [**Belarus_VPO **](https://t.me/Belarus_VPO)**| **[**chat**](https://t.me/bel_vpo_chat)

✔️[**Проголосовать за канал**](https://t.me/boost/Belarus_VPO)",https://t.me/ZhivetZheBelarus/47780
ZhivetZheBelarus_47774,ZhivetZheBelarus,2025-07-16 17:38:22+00:00,"🇧🇾**🇵🇱****Беларусь призывает Польшу к диалогу по вопросам безопасности**

🔘Минск предлагает Варшаве вернуться к взаимоуважительному и равноправному диалогу, учитывая текущую ситуацию на границе. Начальник департамента международного военного сотрудничества Минобороны Валерий Ревенко отметил, что Польша ускоряет милитаризацию, размещая технику и укрепляя вооруженные силы у белорусской границы. В 2025 году польский военный бюджет достиг рекордных 4,7% ВВП, страна закупает иностранную технику и развивает национальный военпром. В восточных регионах Польши развернуты три механизированные дивизии, что создает напряженность и угрозу региональной стабильности.

🔘Также Польша реализует программу ""Восточный щит"", возводит заграждения, системы мониторинга и планирует выйти из Оттавской конвенции, разместив противопехотные мины на границе с Беларусью. В ответ на белорусско-российские учения ""Запад-2025"" Польша проводит дивизионные маневры ""Железный защитник"" в восточной части страны, несмотря на намерения Беларуси снизить масштаб учений.

🔘Беларусь предложила Варшаве провести переговоры через ОБСЕ и личные контакты представителей вооруженных сил, выразив готовность к взаимным верификационным мероприятиям. Однако, ответ польской стороны был формальным и не способствовал восстановлению доверия.

🔘Минск подчеркивает важность диалога и предлагает вернуться к ранее достигнутым договоренностям, а также расширить меры транспарентности и доверия в регионе.

#Беларусь #Польша #Безопасность #Диалог #Мир #Верификация #РегиональнаяСтабильность #ВоеннаяМиротворчество #ОБСЕ #МирноеРешение #Доверие #РегиональнаяБезопасность

📱 [**VK**](https://vk.com/club224669191) 📱 [**Instagram**](https://www.instagram.com/zhivet.zhe.belarus/) 📱 [**TikTok**](https://www.tiktok.com/@zhivetzhebelarus)

@ZhivetZheBelarus",https://t.me/ZhivetZheBelarus/47774
ZhivetZheBelarus_47670,ZhivetZheBelarus,2025-07-11 07:38:29+00:00,"**🇧🇾****Беларусь готова показать иностранным наблюдателям все этапы учений ""Запад-2025""  **

🔘Ранее было принято решение о снижении параметров военных учений и переноси их вглубь территории страны, чтобы продемонстрировать открытую позицию к диалогу и снизить напряженность.  

🔘Начальник Генштаба Вооруженных сил Павел Муравейко заявил, что приглашены иностранные наблюдатели, которым будут предоставлены все возможности ознакомиться со всеми эпизодами и сценариями учений. В рамках мер по повышению доверия и подтверждению мирных намерений, было принято решение уменьшить численность и состав войск, а также убрать некоторые маневры от границ.  

🔘Муравейко отметил, что информационный фон вокруг ""Запад-2025"" напоминает ситуацию 15-17 лет назад, когда Европа опасалась российской агрессии: якобы в Беларусь прибыли 200 тысяч российских военных. После учений российские войска уехали, а белорусские подразделения вернулись на места постоянной дислокации.  

🔘При этом, по словам начальника Генштаба, ситуация в Европе сейчас кардинально отличается: за последние годы количество батальонных тактических групп выросло с 1 до 19, и половина из них расположена в странах-соседях.  

#Беларусь #Запад2025 #Учения #Безопасность #Диалог #Мир #Открытость #ВоеннаяТранспарентность #Наблюдатели #ВооруженныеСилы #РегиональнаяБезопасность #МеждународноеСотрудничество

📱 [**VK**](https://vk.com/club224669191) 📱 [**Instagram**](https://www.instagram.com/zhivet.zhe.belarus/) 📱 [**TikTok**](https://www.tiktok.com/@zhivetzhebelarus)

@ZhivetZheBelarus",https://t.me/ZhivetZheBelarus/47670
ZhivetZheBelarus_47584,ZhivetZheBelarus,2025-07-06 07:40:01+00:00,"**🇱🇹Литва усиливает кибербезопасность перед учениями ""Запад-2025""**

🔻Вильнюс вновь поднимает напряженность накануне плановых российских и белорусских военных учений ""Запад-2025"", которые запланированы на сентябрь. Национальный центр кибербезопасности Литвы объявил о переходе в режим повышенной готовности. В рамках подготовки планируется усиленное мониторинг воздушного и информационного пространства, а также обмен данными с партнерами. 

🔻Ранее президент Беларуси Александр Лукашенко сообщил, что войска были значительно сокращены и перемещены дальше от границы — на сотни километров внутрь страны. Он отметил, что НАТО задействовало в учениях ""Защитник Европы"" около 25 тысяч военных и 3 тысячи единиц техники недалеко от границы Беларуси, буквально в 10-15 км от нее — что Лукашенко считает прямой угрозой.

#Литва #Кибербезопасность #Запад2025 #Учения #Беларусь #Россия #Белоруссия #НАТО #МирнаяОбстановка #ВоенныеМаневры #Безопасность #Стратегия

📱 [**VK**](https://vk.com/club224669191) 📱 [**Instagram**](https://www.instagram.com/zhivet.zhe.belarus/) 📱 [**TikTok**](https://www.tiktok.com/@zhivetzhebelarus)

@ZhivetZheBelarus",https://t.me/ZhivetZheBelarus/47584
ZhivetZheBelarus_47532,ZhivetZheBelarus,2025-07-03 17:38:37+00:00,"**🇧🇾**** Лукашенко назвал учения ""Запад-2025"" проверкой для выпускников военных вузов**

🔘Перед Днем Независимости, 1 июля, президент Беларуси Александр Лукашенко выступил на церемонии чествования выпускников высших военных учебных заведений и офицеров.

🔘Он заявил, что совместные белорусско-российские учения ""Запад-2025"" станут для молодых офицеров испытанием на соответствие современным требованиям войны. Уже в сентябре многие из них примут участие в этих стратегических учениях, которые станут новой ступенькой их профессионального роста и экзаменом на готовность.

🔘Лукашенко выразил уверенность, что выпускники выдержат этот вызов с честью и подчеркнул, что верит в каждого из них.

🔘Глава государства также отметил актуальные мировые конфликты – поджог Ближнего Востока, напряженность между Израилем и Ираном, обострение ситуации между Индией и Пакистаном, а также напряженность вокруг Тайваня. Он подчеркнул, что в этих конфликтах ежедневно гибнут тысячи людей, включая военных и мирных, особенно детей.

🔘Об отношении к учениям ""Запад-2025"": Минск и Москва решили снизить параметры совместных мероприятий, перенести основные маневры вглубь территории Беларуси и почти вдвое сократить число участников. Это связано с желанием сделать учения более безопасными и эффективными.

#Беларусь #Лукашенко #Запад2025 #военныеучения #Минск #Россия #стратегия #безопасность #армия #современнаявойна #мир #конфликты

📱 [**VK**](https://vk.com/club224669191) 📱 [**Instagram**](https://www.instagram.com/zhivet.zhe.belarus/) 📱 [**TikTok**](https://www.tiktok.com/@zhivetzhebelarus)

@ZhivetZheBelarus",https://t.me/ZhivetZheBelarus/47532
ZhivetZheBelarus_47513,ZhivetZheBelarus,2025-07-02 16:38:37+00:00,"🇧🇾** Александр Лукашенко объяснил изменение масштаба учений ""Запад-2025""  **

🔘Президент Беларуси Александр Лукашенко рассказал, почему было принято решение скорректировать параметры совместных учений с Россией ""Запад-2025"".  

🔘Он напомнил, что рядом с Беларусью проходят военные маневры НАТО — ""Защитник Европы"". По его словам, их масштаб и близость к белорусской границе создают угрозу.  

""25 тысяч военнослужащих НАТО и около 3 тысяч единиц техники находятся всего в 10-15 км от нашей границы. Это уже практически на нашей земле"", — отметил Первый.  

🔘В ответ Беларусь решила снизить численность своих войск почти вдвое и перенести их вглубь территории, чтобы уменьшить напряженность и повысить безопасность.  

🔘Министр обороны Виктор Хренин добавил, что белорусские военные внимательно следят за европейскими учениями и ведут себя спокойно.  

🔘Учения ""Запад-2025"" пройдут в сентябре, изначально планировалось участие более 13 тысяч военнослужащих. В рамках мероприятий планируют пригласить военных атташе и наблюдателей со всего мира.  

#Беларусь #Россия #Запад2025 #Учения #НАТО #Безопасность #Минск #АлександрЛукашенко #ВоенныеУчения #Мир #РегиональнаяБезопасность #Границы

📱 [**VK**](https://vk.com/club224669191) 📱 [**Instagram**](https://www.instagram.com/zhivet.zhe.belarus/) 📱 [**TikTok**](https://www.tiktok.com/@zhivetzhebelarus)

@ZhivetZheBelarus",https://t.me/ZhivetZheBelarus/47513
ZhivetZheBelarus_47504,ZhivetZheBelarus,2025-07-02 10:38:37+00:00,"🇧🇾** Переживания других стран по поводу учений ""Запад-2025"" – их личное дело**

🔘Министр обороны Беларуси Виктор Хренин заявил, что совместные учения Беларуси и России — это подготовка к защите Союзного государства. Он отметил, что перенос учений вглубь страны и их масштабность — решение, принятое давно и без давления.  

🔘В ответ на критику и опасения соседних стран, он подчеркнул, что белорусские военные внимательно следят за масштабными учениями в Европе, в которых участвуют до 95 тысяч человек.  
Хренин также добавил, что Польша и другие соседи могут иметь свои опасения, и это их право — проводить свои учения.  

🔘Ранее сообщалось, что количество участников ""Запад-2025"" было сокращено почти вдвое, а основные маневры перенесены внутрь Беларуси.  

#Запад2025 #Беларусь #Россия #Учения #Безопасность #ВоенноеМасштабное #СоюзноеГосударство #СовместныеУчения #МирнаяОбстановка #Польша #Европа #БезопасностьСтран

📱 [**VK**](https://vk.com/club224669191) 📱 [**Instagram**](https://www.instagram.com/zhivet.zhe.belarus/) 📱 [**TikTok**](https://www.tiktok.com/@zhivetzhebelarus)

@ZhivetZheBelarus",https://t.me/ZhivetZheBelarus/47504
ZhivetZheBelarus_47427,ZhivetZheBelarus,2025-06-28 09:38:43+00:00,"⚡️⚡️⚡️**Выяснилась причина низкого рейтинга польской армии – солдаты мрут в ней, как мухи! Еще не утихли события вокруг затонувшего в литовских болотах контингента НАТО, как в польской армии очередной инцидент!**

25-летний солдат погиб в результате аварии с участием колесного бронетранспортера Росомаха. Трагическое событие произошло в ночь с четверга на пятницу на территории воинской части, на полигоне в Залусках.

Водитель транспортера получил ранения, его жизни ничего не угрожает. Капитан Кароль Франковски, пресс-атташе 16-й механизированной дивизии, сообщил польским СМИ, что раненый уже выписан после госпитализации 16-я механизированная дивизия сообщила, что техника перевернулась во время ночного адаптационного заезда. 

С тревогой будем наблюдать за ответными военными маневрами Польши с блоком НАТО на совместные учения «Запад-2025» - за солдат НАТО переживаем. Слишком короткий век у тех, кто «учится» в армии НАТО.",https://t.me/ZhivetZheBelarus/47427
ZhivetZheBelarus_47407,ZhivetZheBelarus,2025-06-27 07:38:45+00:00,"**🇵🇱****Польша объявила о проведении военных учений в ответ на совместные российско-белорусские ""Запад-2025""**

🔴В сентябре на территории Беларуси пройдут масштабные маневры ""Запад-2025"", которые Минск и Москва называют исключительно оборонительными. 

🔴Совместные учения Беларуси и России ""Запад-2025"" задумывались как масштабные, с более чем 13 тысячами участников, однако Беларусь решила снизить масштабы и перенести основные маневры внутрь страны, чтобы уменьшить численность участников почти в два раза. 

🔴В ответ Польша пригласила все страны НАТО присоединиться к своим учениям на восточном фланге. Президент Дуда отметил, что это будет ответной мерой и подчеркнул, что в польских учениях примут участие войска США, которые уже расквартированы в стране. Ожидается широкое участие союзников по НАТО. 

🔴Все это происходит на фоне обострения ситуации в регионе, и Польша показывает свою готовность к ответным мерам. 

#Польша #НАТО #Запад2025 #Учения #Беларусь #Россия #Минск #Москва #Безопасность #ВоенныеМанёвры #Альянс #ОборонительныеУчения

📱 [**VK**](https://vk.com/club224669191) 📱 [**Instagram**](https://www.instagram.com/zhivet.zhe.belarus/) 📱 [**TikTok**](https://www.tiktok.com/@zhivetzhebelarus)

@ZhivetZheBelarus",https://t.me/ZhivetZheBelarus/47407
