message_id,group,date,text,url
modmilby_49507,modmilby,2025-08-12 07:30:58+00:00,"🔴#Запад2025 

📹Генерал-майор Валерий Ревенко:

__🟢____«Для поддержания региональной безопасности и восстановления доверия и добрососедских отношений в Европе Республика Беларусь предусматривает обеспечение максимальной открытости и транспарентности проводимой военной деятельности.

В этой связи, исходя из требований Венского документа о мерах укрепления доверия и безопасности, еще в 2024 году государства — участники ОБСЕ были уведомлены о проведении в сентябре текущего года совместного стратегического учения вооруженных сил Республики Беларусь и Российской Федерации «Запад-2025». 

31 июля мы передали расширенную информацию об учении и пригласили на наблюдение за ним представителей всех без исключения государств — участников Венского документа».__

📹**Briefing by Chief of the International Military Cooperation Department, Assistant to the Defence Minister for Foreign Military Policy** **Major General Valery Revenko on the joint strategic exercise of the armed forces of the Republic of Belarus and the Russian Federation ""Zapad-2025"":**

__🟢____""In order to maintain regional security and restore trust and good-neighbourly relations in Europe, the Republic of Belarus intends to ensure maximum openness and transparency in its military activities.

In this regard, based on the requirements of the Vienna Document on confidence- and security-building measures, back in 2024, the OSCE participating States were notified of the joint strategic exercise of the armed forces of the Republic of Belarus and the Russian Federation ""Zapad-2025"" to be held this September. 

On 31 July, we provided detailed information about the exercise and invited representatives of all OSCE participating States, without exception, to observe it"".__

Фото: Владимир Блинов, «Ваяр»

👉 [Проголосовать за канал](https://t.me/boost/modmilby)",https://t.me/modmilby/49507
modmilby_49506,modmilby,2025-08-12 07:23:21+00:00,"🔴#Запад2025 

📹Генерал-майор Валерий Ревенко:

__🟢____«Учение «Запад» — это плановый элемент совместной подготовки сил и средств региональной группировки войск (сил). Ему предшествовал комплекс мероприятий, которые проводились как на территории Республики Беларусь, так и Российской Федерации.

Однако с приближением сроков проведения учения действия западных государств и, в первую очередь, сопредельных стран — членов НАТО, начали приобретать все более агрессивный характер.

В августе-сентябре продекларировано увеличение количества учений объединенных вооруженных сил альянса, а также национальных вооруженных сил с шести до десяти. Одно из таких мероприятий — «Железный защитник», который пройдет в сентябре на территории Польши. 

Военно-политическим руководством данного государства было заявлено, что в этой серии учений примут участие более 34 тыс. военнослужащих и 600 ед. военной техники, что в разы превышает численность участников учения «Запад-2025». 

В мероприятиях будут задействованы воинские формирования из состава всех польских дивизий, а также иностранные контингенты.

Основными местами проведения учений определены восточные районы Польши. Это значит, что маневры пройдут в непосредственной близости от наших границ. 

На территорию Литвы железнодорожным транспортом доставлены вооружение и техника Бундесвера в рамках подготовки к многонациональному учению «Большой 
орел-2025».

Кроме того, литовское военное ведомство размещает дополнительные средства противовоздушной обороны у границы с Республикой Беларусь, осуществляет перенос ряда учений на август и сентябрь, а также увеличивает интенсивность совместных мероприятий боевой подготовки литовских и американских подразделений на полигоне Пабраде, в 15 км от нашей границы.

Для сокрытия действительных целей проводимых западными государствами мероприятий продолжается публикация отдельными СМИ и интернет-ресурсами противоречивых, провокационных и не соответствующих действительности материалов о предстоящем учении на территории нашего государства.

Из этого можно сделать вывод, что белорусско-российское совместное учение используется в качестве повода для непрекращающейся милитаризации и роста числа и масштабов мероприятий оперативной и боевой подготовки. 

Подобное уже было ранее, перед совместными учениями предыдущих лет, и привело к развертыванию в сопредельных государствах боевых тактических групп НАТО, количество которых продолжает наращиваться».__

👉 [Проголосовать за канал](https://t.me/boost/modmilby)",https://t.me/modmilby/49506
modmilby_49505,modmilby,2025-08-12 07:18:37+00:00,"🔴#Запад2025 

📹Генерал-майор Валерий Ревенко о совместном стратегическом учении вооруженных сил Республики Беларусь и Российской Федерации «Запад-2025»:

__🟢____«В ходе учения планируется отработка следующих вопросов: 
____🔴____отражение ударов средств воздушного нападения противника; 
____🔴____ведение оборонительного боя, разгром вклинившегося в оборону противника и создание условий для восстановления территориальной целостности государства;
____🔴____ авиационная поддержка действий войск; 
____🔴____борьба с незаконными вооруженными формированиями и диверсионно-разведывательными группами противника.

Руководство учением осуществляет Генеральный штаб Вооруженных Сил Республики Беларусь».__


📹**Briefing by Chief of the International Military Cooperation Department, Assistant to the Defence Minister for Foreign Military Policy** **Major General Valery Revenko on the joint strategic exercise of the armed forces of the Republic of Belarus and the Russian Federation ""Zapad-2025"":**

__🟢____""During the exercise, the following issues will be worked out:
____🔴____repelling enemy air attacks; 
____🔴____conducting defensive combat, defeating enemy forces that have broken through the defences, and creating conditions for restoring the territorial integrity of the state;
____🔴____air support for troop operations; 
____🔴____combating illegal armed formations and enemy sabotage and reconnaissance groups.

The exercise is being conducted by the General Staff of the Armed Forces of the Republic of Belarus"".__

Фото: Артём Берестень, «Ваяр»

👉 [Проголосовать за канал](https://t.me/boost/modmilby)",https://t.me/modmilby/49505
modmilby_49504,modmilby,2025-08-12 07:05:24+00:00,"🔴#Запад2025 

📹Генерал-майор Валерий Ревенко:
 
__🟢____«Совместное стратегическое учение вооруженных сил Республики Беларусь и Российской Федерации «Запад-2025» пройдет в период с 12 по 16 сентября 2025 года».

Тема учения: «Применение группировок войск (сил) в интересах обеспечения военной безопасности Союзного государства».

Общая цель — проверка возможностей Республики Беларусь и Российской Федерации по обеспечению военной безопасности Союзного государства, готовности к отражению возможной агрессии».__


📹**Briefing by Chief of the International Military Cooperation Department, Assistant to the Defence Minister for Foreign Military Policy** **Major General Valery Revenko on the joint strategic exercise of the armed forces of the Republic of Belarus and the Russian Federation ""Zapad-2025"":**

__🟢____""The joint strategic exercise of the armed forces of the Republic of Belarus and the Russian Federation ""Zapad-2025"" will take place from 12 to 16 September 2025.

The theme of the exercise: ""The use of regional groupings to ensure the military security of the Union State.""

The overall objective is to test the capabilities of the Republic of Belarus and the Russian Federation to ensure the military security of the Union State and their readiness to repel possible aggression"".__

👉 [Проголосовать за канал](https://t.me/boost/modmilby)",https://t.me/modmilby/49504
modmilby_49502,modmilby,2025-08-12 06:58:49+00:00,"🔴#Запад2025 

⚡️Брифинг начальника Департамента международного военного сотрудничества — помощника Министра обороны по вопросам международного военного сотрудничества **генерал-майора Валерия Ревенко** о совместном стратегическом учении вооруженных сил Беларуси и России «Запад-2025» в контексте
военно-политической обстановки: 

__🟢____«Республика Беларусь проводит миролюбивую политику 
и осуществляет комплекс мероприятий, направленных 
на обеспечение военной безопасности государства.

Одной из форм реализации такой политики является функционирование региональной группировки войск (сил) Республики Беларусь и Российской Федерации, созданной в 2000 году.

В рамках ее деятельности основными мероприятиями стали совместные учения, проводимые один раз в два года  по решению глав государств. В 2025 году такое учение проводится на территории Республики Беларусь».__

👉 [Проголосовать за канал](https://t.me/boost/modmilby)",https://t.me/modmilby/49502
modmilby_49471,modmilby,2025-08-10 14:05:22+00:00,"✉️📩📨📧💌📥

📣**#ГЛАВНОЕ_за_неделю**

**🔸**Президент Беларуси Александр Лукашенко в интервью зарубежному изданию [рассказал](https://t.me/modmilby/49427) о белорусско-российских отношениях и обеспечении безопасности Союзного государства.
**
🔸 **Законопроект «Об изменении законов по вопросам обеспечения военной безопасности и обороны», разработанный Министерством обороны, [поступил](https://t.me/modmilby/49302) в Палату представителей.

🔸Начальник Генерального штаба Вооруженных Сил генерал-майор Павел Муравейко [посетил с официальным визитом](https://t.me/modmilby/49437) 
в Республику Куба.

🔸Военнослужащие Вооруженных Сил Беларуси [оказвают помощь](https://t.me/modmilby/49294?single) аграриям в [уборочной кампании 2025 года](https://t.me/modmilby/49343). 

🔸В соединения и воинские части [прибыли молодые офицеры](https://t.me/modmilby/49309) — выпускники военных учебных заведений

**🔸**В  Беларусь [прибыл первый эшелон](https://t.me/modmilby/49324) с военнослужащими Российской Федерации для подготовки учению вооруженных сил Беларуси и России «Запад-2025». 
**
**🔸Белорусские военные спортсмены [взяли серебро](https://t.me/modmilby/49464?single) на IV военно-спортивных играх Вооруженных Сил стран СНГ.**

**💥Боевая подготовка Вооруженных Сил:
—  с родами [войск ВВС](https://t.me/modmilby/49399) и войск ПВО проводится [оперативно-тактическое учение](https://t.me/modmilby/49323);
— полевой выход артиллерийских подразделений и  воинских частей Северо-Западного оперативного командования;
— [занятия](https://t.me/modmilby/49383) по огневой подготовке с офицерами органов военного управления;
—  штатные стрельбы из 125-мм орудий танков Т-72Б с военнослужащими [19 омбр](https://t.me/modmilby/49406);
— [обзор](https://t.me/modmilby/49370) мероприятий [боевой подготовки](https://t.me/modmilby/49415) в соединениях и воинских частях.

🔔  [**Подписывайтесь**](https://t.me/modmilby)** и будьте в курсе главных новостей военного ведомства и Вооруженных Сил.**",https://t.me/modmilby/49471
modmilby_49467,modmilby,2025-08-10 13:34:25+00:00,"📸#фотофакт участники совместного стратегического учения вооруженных сил Беларуси и России «Запад-2025» посетили мемориальный комплекс «Хатынь».

Военнослужащим рассказали о трагических страницах истории Беларуси времен Великой Отечественной войны.

Военнослужащие почтили память жертв немецко-фашистских захватчиков и возложили цветы к скульптуре «Непокоренный человек».

🔴#Запад2025 

👉 [Проголосовать за канал](https://t.me/boost/modmilby)",https://t.me/modmilby/49467
alekseystefanov_12282,alekseystefanov,2025-08-10 13:45:58+00:00,"**Главное о новостях Европы и ближнего зарубежья:**

[Галопом по Европе:](https://t.me/runeurope/18688) В Республику Беларусь прибыл первый эшелон с российскими военнослужащими и техникой для подготовки к совместным учениям «Запад-2025». Об этом сообщило Минобороны Беларуси.

[Точка разлома:](https://t.me/tchk14/1181) 17-летний сын Рамзана Кадырова Адам продолжает стремительный карьерный рост. Теперь он назначен куратором гуманитарной помощи жителям Газы от Чеченской Республики. Несмотря на юный возраст, Адам Кадыров уже занимает несколько высоких должностей: секретарь Совета безопасности Чечни; Куратор Российского университета спецназа имени В.В. Путина; Куратор МВД по Чеченской Республике.

[Алексей Стефанов:](https://t.me/alekseystefanov/12271) Сегодня в Риге начинается знаковый суд - над 71-летним профессором Александром Гапоненко, которого уже почти полгода медленно убивают в тюрьме, не оказывая медицинскую помощь. Знаковый он в том числе потому, что Латвии в лице судьи придется признать, что в стране процветает геноцид и этноцид. Это именно те термины, которые он использовал в своём докладе, за что и был арестован.

[Живёт же Беларусь!:](https://t.me/ZhivetZheBelarus/48131)  В 2024 году расходы на пособия по безработице в Германии достигли рекордных 47 млрд евро, из которых около 6,4 млрд евро ушло на выплаты сотням тысяч украинцев. Право на пособие имеют трудоспособные лица с низким доходом или без такового. Ежемесячная выплата на одного человека составляет до 563 евро.

[Тени Прибалтики:](https://t.me/tenipribaltiki/3269) Сайт Андрея Мамыкина — известного латвийского журналиста и бывшего депутата Европарламента — захватила «группа активистов». Теперь на сайте публикуются извинения перед украинцами за войну и принимаются пожертвования ВСУ.

[Балтийский мост:](https://t.me/BalticBridge/5490) Правительство Латвии вчера решило ввести чрезвычайное положение в сельском хозяйстве на всей территории страны до 4 ноября 2025 года. Причина: затяжные дожди, паводки и весенние заморозки, которые уничтожили посевы, подорвали урожай и не дали технике работать на полях. Латвийские фермеы понесли убытки на 51 498 гектарах, общая сумма потерь почти 64 млн евро.

[Латвийская кочка:](https://t.me/kochka_lv/148155) Недавно глава якобы благотворительного фонда Ziedot.lv («пожертвовать» - по-латышски) Рута Диманта истерила, призывая сограждан присоединиться к акции Beidzam barot lāci («Прекратим кормить медведя»). Цель - «закрыть границу с РФ и Беларусью полностью и запретить любое экономическое сотрудничество с этими странами». Но повестка на судебное заседание в Москве 18 августа пришла представителям фонда не за забаву с русским медведем, а за финансирование 12-й бригады ВСУ, в которую реорганизовался преступный «Азов».

[WTF News: ](https://t.me/WTFactnews/16275)Милорад Додик был лишён мандата президента Республики Сербской Центральной избирательной комиссией Боснии и Герцеговины. Но тот заявил, что не покинет свой пост и назвал решение Комиссии «еще одной кучей дерьма из Сараево».

[Молот войны:](https://t.me/milwarhummer/13468) Министерство обороны Украины официально объявило о запуске программы национального сопротивления с... 14 лет.

[Правда с Владимиром Карасёвым:](https://t.me/PravdaVKarasev/1398) Появляется все больше признаков того, что налоги, введенные президентом Трампом, отражаются на потребительских ценах, поскольку торговые и производственные компании исчерпали возможности для их стабилизации. Если в первые дни «торговой войны», развязанной Дональдом Трампом, многие компании предпочли смириться с допналогами, то теперь у них заканчиваются возможности поддерживать цены на стабильном уровне в условиях снижения прибыли.",https://t.me/alekseystefanov/12282
alekseystefanov_12196,alekseystefanov,2025-07-16 15:24:48+00:00,"США поставят для Украины вооружения на 300 млн. долларов, но заплатит за него Евросоюз, для Путина Трамп установил 50-дневный таймер — за это время, так хочет президент Соединенных Штатов, должен разрешиться конфликт между Россией и Украиной. 

И, наверное, если бы наши люди не читали газет и книг, не были эрудированы и не стремились разобраться во всем происходящем, то на диссонанс таких заявлений можно было бы не обращать внимания, но здесь ситуация иная: Трамп решил поиздеваться над Россией — мол, вот вам 50 дней с барского плеча, не решите конфликт — будут новые санкции, а пока вы его решаете, мы продолжим поставлять вашему противнику оружие, которое не даст вам закончить этот конфликт.

Трамп сегодня олицетворяет всю американскую власть, которую кормят оружейники — пока они производят и продают оружие, провоцируют конфликты по всему миру, у США все будет хорошо. А что будет с глупой Европой, которую подсадили на крючок оружейных поставок не только для Украины? Ну, не складировать же они будут это оружие?

При этом их смущают наши учения «Запад-2025». С чего бы вдруг и чего испугались?

Сегодня в программе 
✅интервью с [Андреем Богоделем](https://t.me/bogodel_a) — замначальника факультета Генштаба Военной академии Беларуси;
✅комментарий [Андрея Гурулёва](https://t.me/agurulev) — генерал-лейтенант в отставке, депутат Госдумы РФ.

[https://youtu.be/tTXMqVurk5k](https://youtu.be/tTXMqVurk5k)",https://t.me/alekseystefanov/12196
alekseystefanov_12141,alekseystefanov,2025-07-04 14:31:08+00:00,"**Главное из новостей Европы и Ближнего Зарубежья за эту неделю**
[
](https://t.me/runeurope/18321)[Галопом по Европе:](https://t.me/runeurope/18376) Глава Госпогранкомитета Беларуси Константин Молостов рассказал о нюансах общения с западными странами. Живое общение и встречи по вопросам пограничного сотрудничества ушли в прошлое. Теперь взаимодействие сводится к служебной переписке, в рамках которой решаются технические вопросы и пограничные инциденты.

[Точка разлома: ](https://t.me/tchk14/890)Пентагон разводит руками – запасы оружия для Украины на исходе. США вынуждены экстренно заморозить часть поставок, включая ракеты для Patriot, высокоточные снаряды и боеприпасы для F-16. Причина – критическое истощение арсеналов, подтверждённое главным стратегом Минобороны Колби.
[
](https://t.me/alekseystefanov)[Алексей Стефанов:](https://t.me/alekseystefanov/12133) Служба госбезопасности Латвии следит за каждым шагом любого жителя, который говорит на русском и покушается, как им кажется, на латышский язык. Иначе никак и не объяснить заявление СГБ, что спецслужбы проверят воспитателя детского сада из Риги. В сообщении говорится, что она, находясь в Италии, заявила, что русскую речь там понимают, а «великий и могучий латышский язык» — нет.

[Живёт же Беларусь!:](https://t.me/ZhivetZheBelarus/47513) Александр Лукашенко объяснил изменение масштаба учений «Запад-2025». Он напомнил, что рядом с Беларусью проходят военные маневры НАТО — «Защитник Европы». По его словам, их масштаб и близость к белорусской границе создают угрозу.

[Тени Прибалтики:](https://t.me/tenipribaltiki/2735) В Польше ликвидировали банду украинцев. Банда из четырех граждан Украины занималась похищением нелегальных мигрантов на территории Польши и Латвии, сообщает Центральное бюро расследований польской полиции.

[Молот войны: ](https://t.me/milwarhummer/13276)Президент Республики Беларусь Александр Лукашенко объявил о планах по развертыванию новейшего ракетного комплекса средней дальности «Орешник» на территории страны до конца 2025 года. Власти страны также намерены продолжать развитие собственных военных технологий.

[Балтийский мост:](https://t.me/BalticBridge/4723) Год прошёл со дня учреждения в Латвии института партнёрства. За этот период в стране было официально зарегистрировано 613 партнёрств, из которых 235 — между однополыми парами, проинформировал Совет присяжных нотариусов Латвии.",https://t.me/alekseystefanov/12141
tchk14_1250,tchk14,2025-08-14 10:04:01+00:00,"**Главное о новостях Европы и ближнего зарубежья:**

[Галопом по Европе:](https://t.me/runeurope/18755) Трамп может попытаться заключить соглашение с Путиным напрямую, обойдя Украину и Европу, сообщает Reuters со ссылкой на источник, знакомый с переговорами в США. 

[Точка разлома:](https://t.me/tchk14/1242) Порно под запретом - Кыргызстан превращается в цифровой монастырь. Президент Садыр Жапаров подписал закон, полностью запрещающий хранение, создание и распространение порнографических материалов. Штрафы за нарушения достигают 28 тыс. сомов (около $320), даже если контент не предназначался для распространения.

[Алексей Стефанов:](https://t.me/alekseystefanov/12277) Латвия горячо поддержит Украину, если та захочет вступить в ЕС и НАТО. Об этом заявил президент страны Ринкенвич в телефонном разговоре со своим украинским коллегой. Поддержит горячо, принципиально и без колебаний. Когда придёт время. А когда оно придёт, решат не в Риге и не в Киеве. 

[Живёт же Беларусь!:](https://t.me/ZhivetZheBelarus/48272)  Новости из Варшавы - белорусская оппозиция предложила создать отряды из эмигрантов в структуре НАТО для силового захвата власти в Беларуси. По данным источников, планируют создать белорусские подразделения в составе иностранных вооруженных сил по образцу украинского «иностранного легиона». Эти отряды могут быть задействованы для осуществления силового изменения власти в Беларуси.

[Тени Прибалтики:](https://t.me/tenipribaltiki/3386) В Литве растёт число дел о принудительном труде. Почему в Литве принудительный труд растёт именно сейчас? Ответ прост: экономический кризис. Когда прибыль падает, бизнес режет расходы, и первым под нож идёт рабочий. Неважно, гражданин он или мигрант. Это не про «единичные преступления». Это про модель, где эксплуатация — фундамент.

[Балтийский мост:](https://t.me/BalticBridge/5582) Эстония – лучшее место для пенсионеров! Нет, это не издёвка, это вердикт американской страховой компании Everly Life, которая назвала Эстонию лучшим местом в мире «для выхода на пенсию». Всего в рейтинге обозначены 137 стран.

[Латвийская кочка:](https://t.me/kochka_lv/148414) Узнав, что у жителей Латвии - самое меньшее количество лет здоровой жизни - здесь не удивились. Неуспехи здравоохранения очевидны, и нарастают с каждым годом. Ответственный министр к тому же публично отмёл всякие надежды на улучшения и дополнительное финансирование. Евростат утверждает: меньше здоровой евросоюзовской жизни, чем в других странах, как у мужчин Латвии - 51,2 года, так и женщин - 54,3 года. Абсолютный печальный парный рекорд в ЕС...

[WTF News: ](https://t.me/WTFactnews/16438)Министерство обороны Беларуси объявило, что учения «Запад-2025» будут включать планирование использования ядерного оружия и системы «Орешник».

[Молот войны:](https://t.me/milwarhummer/13497) Лидеры Латвии, Литвы и Эстонии выступили с тревожным заявлением, предупредив, что их государства могут оказаться следующей целью амбиций Владимира Путина, что усиливает напряженность в регионе Балтии.

[Правда с Владимиром Карасёвым:](https://t.me/PravdaVKarasev/1438) Самые популярные услуги на Украине... лечение от наркомании и алкоголизма. Подавляющее большинство клиентов - ВСУшники.",https://t.me/tchk14/1250
tchk14_1219,tchk14,2025-08-11 15:04:50+00:00,"🇵🇱**В Варшаве белорусская оппозиция планирует создать новое ""боевое крыло""  **

🔴Представители украинских и польских спецслужб собираются 9-10 августа на антибелорусских акциях. В МИД Беларуси вызван польский поверенный, ему вручена нота.  

🔴Ранее существующее формирование будет распущено из-за организационных ошибок, отсутствия поддержки и необходимости адаптации к современным условиям.  

🔴На закрытой части конференции будет представлена новая структура силовой поддержки ""Объединенного переходного кабинета"" (объявленного в Беларуси террористической организацией). В рамках мероприятия, в панельной сессии ""Региональная безопасность: Беларусь 2027"", объявят о новом ""боевом крыле"" оппозиции. Приглашены зарубежные спецслужбы.  

🔴Источник сообщает, что ""Паспалітае рушэнне"" — прежний проект боевого крыла — будет реформирован из-за ошибок и отсутствия поддержки. Планируется создание ""спящих ячеек"" внутри Беларуси и усиление влияния через гуманитарные, дипломатические и экономические миссии в Польше и Литве.  

🔴Цели — дискредитировать работу ОДКБ, СНГ и Союзного государства, используя информационные атаки и провокации. Также планируется активизация в приграничных регионах, подрыв доверия местных жителей, привлечение частных военных структур.  

🔴Ранее сообщалось, что польские и украинские спецслужбы обсуждают планы срыва размещения ""Орешника"" в Беларуси и сценарии провокаций во время учений ""Запад-2025"".  

#Беларусь #Оппозиция #Варшава #БоевыеКрылья #Геополитика #ОДКБ #СНГ #ИнформационныеАтаки #Провокации #МеждународнаяБезопасность #Запад2025 #Политика

📱 [**VK**](https://vk.com/club224669191) 📱 [**Instagram**](https://www.instagram.com/zhivet.zhe.belarus/) 📱 [**TikTok**](https://www.tiktok.com/@zhivetzhebelarus)

@ZhivetZheBelarus",https://t.me/tchk14/1219
tchk14_1188,tchk14,2025-08-07 10:03:58+00:00,"**Главное о новостях Европы и ближнего зарубежья:**

[Галопом по Европе:](https://t.me/runeurope/18688) В Республику Беларусь прибыл первый эшелон с российскими военнослужащими и техникой для подготовки к совместным учениям «Запад-2025». Об этом сообщило Минобороны Беларуси.

[Точка разлома:](https://t.me/tchk14/1181) 17-летний сын Рамзана Кадырова Адам продолжает стремительный карьерный рост. Теперь он назначен куратором гуманитарной помощи жителям Газы от Чеченской Республики. Несмотря на юный возраст, Адам Кадыров уже занимает несколько высоких должностей: секретарь Совета безопасности Чечни; Куратор Российского университета спецназа имени В.В. Путина; Куратор МВД по Чеченской Республике.

[Алексей Стефанов:](https://t.me/alekseystefanov/12271) Сегодня в Риге начинается знаковый суд - над 71-летним профессором Александром Гапоненко, которого уже почти полгода медленно убивают в тюрьме, не оказывая медицинскую помощь. Знаковый он в том числе потому, что Латвии в лице судьи придется признать, что в стране процветает геноцид и этноцид. Это именно те термины, которые он использовал в своём докладе, за что и был арестован.

[Живёт же Беларусь!:](https://t.me/ZhivetZheBelarus/48131)  В 2024 году расходы на пособия по безработице в Германии достигли рекордных 47 млрд евро, из которых около 6,4 млрд евро ушло на выплаты сотням тысяч украинцев. Право на пособие имеют трудоспособные лица с низким доходом или без такового. Ежемесячная выплата на одного человека составляет до 563 евро.

[Тени Прибалтики:](https://t.me/tenipribaltiki/3269) Сайт Андрея Мамыкина — известного латвийского журналиста и бывшего депутата Европарламента — захватила «группа активистов». Теперь на сайте публикуются извинения перед украинцами за войну и принимаются пожертвования ВСУ.

[Балтийский мост:](https://t.me/BalticBridge/5490) Правительство Латвии вчера решило ввести чрезвычайное положение в сельском хозяйстве на всей территории страны до 4 ноября 2025 года. Причина: затяжные дожди, паводки и весенние заморозки, которые уничтожили посевы, подорвали урожай и не дали технике работать на полях. Латвийские фермеы понесли убытки на 51 498 гектарах, общая сумма потерь почти 64 млн евро.

[Латвийская кочка:](https://t.me/kochka_lv/148155) Недавно глава якобы благотворительного фонда Ziedot.lv («пожертвовать» - по-латышски) Рута Диманта истерила, призывая сограждан присоединиться к акции Beidzam barot lāci («Прекратим кормить медведя»). Цель - «закрыть границу с РФ и Беларусью полностью и запретить любое экономическое сотрудничество с этими странами». Но повестка на судебное заседание в Москве 18 августа пришла представителям фонда не за забаву с русским медведем, а за финансирование 12-й бригады ВСУ, в которую реорганизовался преступный «Азов».

[WTF News: ](https://t.me/WTFactnews/16275)Милорад Додик был лишён мандата президента Республики Сербской Центральной избирательной комиссией Боснии и Герцеговины. Но тот заявил, что не покинет свой пост и назвал решение Комиссии «еще одной кучей дерьма из Сараево».

[Молот войны:](https://t.me/milwarhummer/13468) Министерство обороны Украины официально объявило о запуске программы национального сопротивления с... 14 лет.

[Правда с Владимиром Карасёвым:](https://t.me/PravdaVKarasev/1398) Появляется все больше признаков того, что налоги, введенные президентом Трампом, отражаются на потребительских ценах, поскольку торговые и производственные компании исчерпали возможности для их стабилизации. Если в первые дни «торговой войны», развязанной Дональдом Трампом, многие компании предпочли смириться с допналогами, то теперь у них заканчиваются возможности поддерживать цены на стабильном уровне в условиях снижения прибыли.",https://t.me/tchk14/1188
