group,date,text,url
modmilby,2025-06-01 13:59:06+00:00,"**📣ГЛАВНОЕ ЗА НЕДЕЛЮ:**

🔸Министр обороны Беларуси генерал-лейтенант Виктор Хренин [принял участие](https://t.me/modmilby/47877) в заседании Совета министров обороны государств — участников ОДКБ.

🔸Глава военного ведомства [заявил](https://t.me/modmilby/47911) о снижении параметров учения «Запад-2025» и переносе его основных маневров вглубь территории Республики Беларусь от западных границ.

🔸 В Бресте под руководством Министра обороны [прошел ежегодный сбор](https://t.me/modmilby/47980) «Военная безопасность и оборона Республики Беларусь».

🔸В Вооруженных Силах [прошли учебно-методический сбор](https://t.me/modmilby/47970) с должностными лицами органов идеологической работы Вооруженных Сил [и сбор должностных лиц медицинской службы Вооруженных Сил.](https://t.me/modmilby/48023)

🔸На 227-м общевойсковом полигоне [прошел практический этап выездной совместной конференции](https://t.me/modmilby/47886) министерств обороны Беларуси и России по обмену практическим опытом в области организации и проведения мероприятий боевой подготовки.

🔸В 619-й базе хранения, ремонта, модернизации и утилизации средств связи [состоялась передача](https://t.me/modmilby/47927) новой и модернизированной техники связи. 

🔸В Беларусь прибыли [самолеты Су-30СМ2](https://t.me/modmilby/47881) и [вертолёты Ми-35М.](https://t.me/modmilby/47993)

🔸[На полигоне Лосвидо](https://t.me/modmilby/47873) прошли испытания на право ношения нагрудного знака [«Доблесть и мастерство».](https://t.me/modmilby/47960)

🔸В соединениях и воинских частях [прошли комплексные контрольные занятия](https://t.me/modmilby/48042) с новым пополнением.

🔸Акция «Марш Победы» прошла в [Речице,](https://t.me/modmilby/47938) [Слониме](https://t.me/modmilby/48049) и [Кобрине.](https://t.me/modmilby/48076)

🔔  [**Подписывайтесь**](https://t.me/modmilby)** и будьте в курсе главных новостей военного ведомства и Вооруженных Сил.**",https://t.me/modmilby/48087
alekseystefanov,2025-07-16 15:24:48+00:00,"США поставят для Украины вооружения на 300 млн. долларов, но заплатит за него Евросоюз, для Путина Трамп установил 50-дневный таймер — за это время, так хочет президент Соединенных Штатов, должен разрешиться конфликт между Россией и Украиной. 

И, наверное, если бы наши люди не читали газет и книг, не были эрудированы и не стремились разобраться во всем происходящем, то на диссонанс таких заявлений можно было бы не обращать внимания, но здесь ситуация иная: Трамп решил поиздеваться над Россией — мол, вот вам 50 дней с барского плеча, не решите конфликт — будут новые санкции, а пока вы его решаете, мы продолжим поставлять вашему противнику оружие, которое не даст вам закончить этот конфликт.

Трамп сегодня олицетворяет всю американскую власть, которую кормят оружейники — пока они производят и продают оружие, провоцируют конфликты по всему миру, у США все будет хорошо. А что будет с глупой Европой, которую подсадили на крючок оружейных поставок не только для Украины? Ну, не складировать же они будут это оружие?

При этом их смущают наши учения «Запад-2025». С чего бы вдруг и чего испугались?

Сегодня в программе 
✅интервью с [Андреем Богоделем](https://t.me/bogodel_a) — замначальника факультета Генштаба Военной академии Беларуси;
✅комментарий [Андрея Гурулёва](https://t.me/agurulev) — генерал-лейтенант в отставке, депутат Госдумы РФ.

[https://youtu.be/tTXMqVurk5k](https://youtu.be/tTXMqVurk5k)",https://t.me/alekseystefanov/12196
alekseystefanov,2025-07-04 14:31:08+00:00,"**Главное из новостей Европы и Ближнего Зарубежья за эту неделю**
[
](https://t.me/runeurope/18321)[Галопом по Европе:](https://t.me/runeurope/18376) Глава Госпогранкомитета Беларуси Константин Молостов рассказал о нюансах общения с западными странами. Живое общение и встречи по вопросам пограничного сотрудничества ушли в прошлое. Теперь взаимодействие сводится к служебной переписке, в рамках которой решаются технические вопросы и пограничные инциденты.

[Точка разлома: ](https://t.me/tchk14/890)Пентагон разводит руками – запасы оружия для Украины на исходе. США вынуждены экстренно заморозить часть поставок, включая ракеты для Patriot, высокоточные снаряды и боеприпасы для F-16. Причина – критическое истощение арсеналов, подтверждённое главным стратегом Минобороны Колби.
[
](https://t.me/alekseystefanov)[Алексей Стефанов:](https://t.me/alekseystefanov/12133) Служба госбезопасности Латвии следит за каждым шагом любого жителя, который говорит на русском и покушается, как им кажется, на латышский язык. Иначе никак и не объяснить заявление СГБ, что спецслужбы проверят воспитателя детского сада из Риги. В сообщении говорится, что она, находясь в Италии, заявила, что русскую речь там понимают, а «великий и могучий латышский язык» — нет.

[Живёт же Беларусь!:](https://t.me/ZhivetZheBelarus/47513) Александр Лукашенко объяснил изменение масштаба учений «Запад-2025». Он напомнил, что рядом с Беларусью проходят военные маневры НАТО — «Защитник Европы». По его словам, их масштаб и близость к белорусской границе создают угрозу.

[Тени Прибалтики:](https://t.me/tenipribaltiki/2735) В Польше ликвидировали банду украинцев. Банда из четырех граждан Украины занималась похищением нелегальных мигрантов на территории Польши и Латвии, сообщает Центральное бюро расследований польской полиции.

[Молот войны: ](https://t.me/milwarhummer/13276)Президент Республики Беларусь Александр Лукашенко объявил о планах по развертыванию новейшего ракетного комплекса средней дальности «Орешник» на территории страны до конца 2025 года. Власти страны также намерены продолжать развитие собственных военных технологий.

[Балтийский мост:](https://t.me/BalticBridge/4723) Год прошёл со дня учреждения в Латвии института партнёрства. За этот период в стране было официально зарегистрировано 613 партнёрств, из которых 235 — между однополыми парами, проинформировал Совет присяжных нотариусов Латвии.",https://t.me/alekseystefanov/12141
alekseystefanov,2025-04-14 13:07:29+00:00,"🇱🇹 В Вильнюсе состоялась церемония принятия присяги новым руководителем Департамента государственной безопасности (ДГБ) Литвы. Место Дарюса Яунишкиса, который возглавлял ведомство с 2015 года и теперь готовится к дипломатической должности в НАТО, занял **Ремигиюс Бридикис** – бывший замглавы ДГБ и участник миссий НАТО в Афганистане. Его кандидатура [ранее](https://t.me/nowosti_news24/23770) была утверждена Сеймом единогласно.

«Я дал клятву Литве. Это важнейший момент в моей карьере», – заявил он после церемонии, пообещав служить национальной обороне и безопасности. 

🔴 Бридикис обозначил свои приоритеты: **усиление внешней разведки**, **рост финансирования ДГБ** и **борьба с «внутренним напряжением»**, которое, по его словам, якобы вызвано предстоящими российско-белорусскими учениями **«Запад-2025»**. Новый глава спецслужбы уверяет, что перед страной стоит серьезная угроза, а силовые ведомства уже начали отслеживать риски в координации с военной разведкой.

👤 В унисон с ним выступил и советник президента Марюс Чеснулявичюс, заявив, что «люди ощущают напряжение и неуверенность», а маневры могут скрывать под собой агрессивные намерения – якобы по аналогии с событиями перед началом украинского конфликта.

⚠️ Официально учения «Запад» запланированы на сентябрь и носят исключительно оборонительный характер. Однако литовские власти традиционно используют подобные поводы для нагнетания паники и оправдания роста расходов на силовые структуры. 

🗒 __Теперь, похоже, в Литве нашли новый повод снова мобилизовать общественное мнение на борьбу с внешней и «внутренней угрозой», попутно расширяя полномочия спецслужб и подменяя демократию тотальным контролем.__

↗️ [Подпишись ](https://t.me/nowosti_news24)на[ ](https://t.me/nowosti_news24)🌐🌐🌐",https://t.me/alekseystefanov/11572
tchk14,2025-07-03 09:14:01+00:00,"**Главное из новостей Европы и Ближнего Зарубежья за эту неделю**
[
](https://t.me/runeurope/18321)[Галопом по Европе:](https://t.me/runeurope/18376) Глава Госпогранкомитета Беларуси Константин Молостов рассказал о нюансах общения с западными странами. Живое общение и встречи по вопросам пограничного сотрудничества ушли в прошлое. Теперь взаимодействие сводится к служебной переписке, в рамках которой решаются технические вопросы и пограничные инциденты.

[Точка разлома: ](https://t.me/tchk14/890)Пентагон разводит руками – запасы оружия для Украины на исходе. США вынуждены экстренно заморозить часть поставок, включая ракеты для Patriot, высокоточные снаряды и боеприпасы для F-16. Причина – критическое истощение арсеналов, подтверждённое главным стратегом Минобороны Колби.
[
](https://t.me/alekseystefanov)[Алексей Стефанов:](https://t.me/alekseystefanov/12133) Служба госбезопасности Латвии следит за каждым шагом любого жителя, который говорит на русском и покушается, как им кажется, на латышский язык. Иначе никак и не объяснить заявление СГБ, что спецслужбы проверят воспитателя детского сада из Риги. В сообщении говорится, что она, находясь в Италии, заявила, что русскую речь там понимают, а «великий и могучий латышский язык» — нет.

[Живёт же Беларусь!:](https://t.me/ZhivetZheBelarus/47513) Александр Лукашенко объяснил изменение масштаба учений «Запад-2025». Он напомнил, что рядом с Беларусью проходят военные маневры НАТО — «Защитник Европы». По его словам, их масштаб и близость к белорусской границе создают угрозу.

[Тени Прибалтики:](https://t.me/tenipribaltiki/2735) В Польше ликвидировали банду украинцев. Банда из четырех граждан Украины занималась похищением нелегальных мигрантов на территории Польши и Латвии, сообщает Центральное бюро расследований польской полиции.

[Молот войны: ](https://t.me/milwarhummer/13276)Президент Республики Беларусь Александр Лукашенко объявил о планах по развертыванию новейшего ракетного комплекса средней дальности «Орешник» на территории страны до конца 2025 года. Власти страны также намерены продолжать развитие собственных военных технологий.

[Балтийский мост:](https://t.me/BalticBridge/4723) Год прошёл со дня учреждения в Латвии института партнёрства. За этот период в стране было официально зарегистрировано 613 партнёрств, из которых 235 — между однополыми парами, проинформировал Совет присяжных нотариусов Латвии.",https://t.me/tchk14/896
ZhivetZheBelarus,2025-07-17 06:38:23+00:00,"**Запад-2025: стоит ли метать бисер перед... западными непартнёрами?**

В «Стратегическом национальном обзоре» Франции, опубликованном на днях, говорится, что в Европе [к 2030 году](http://t.me/Belarus_VPO/74602) может начаться масштабная война, связанная, в частности, с российско-украинским конфликтом. Примечательно, что российский президент Владимир Путин неоднократно называл подобные утверждения чушью и «пугалками для бюргеров».

Тем не менее, приходится признать, что ситуация вокруг продолжающейся СВО принимает всё более опасный оборот, поскольку европейские правительства постепенно снимают ограничения на применение предоставленного Украине оружия, и это стимулирует эскалацию конфликта, провоцирует на расширение его масштабов и числа участников.

По этому поводу в Минске указали на различные факторы, которые свидетельствуют о том, что коллективный Запад параллельно с оказанием помощи Украине проводит комплекс мероприятий заблаговременной подготовки к войне. 

Основанием для таких выводов является «непрозрачность» крупных ежегодных манёвров Defender Europe, в рамках которых отрабатываются действия группировок войск на территориях стран НАТО, в том числе и сопредельных с Россией и Беларусью государств. Проверить убытие участников учений и их техники обратно, в ППД, довольно сложно. Особенно после отказа членов НАТО участвовать в верификационной деятельности совместно с Россией и Беларусью.

Учения этого года – Defender Europe 2025 – стали самыми «мутными» среди подобных. По сути, кроме изначально анонсированных параметров мероприятия, другую какую-либо информацию в открытом доступе найти было сложно. Мало того, согласно официальным данным, учение проводилось в период  с 11 мая по 24 июня, но никаких уведомлений или сведений об окончании манёвров и приблизительной оценке их результатов (как это обычно принято) нигде в информационном поле не проскальзывало. 

И совсем другая картина «вырисовывается» вокруг антипода Defender – совместных стратегических учений вооружённых сил Беларуси и России «Запад-2025».

Доведение информации о параметрах учения началось ещё в январе этого года. А 20 февраля помощник министра обороны Беларуси по вопросам международного военного сотрудничества Валерий Ревенко ещё раз напомнил о них на брифинге с военными атташе. Беларусь и Россия своевременно уведомили все государства – участников Венского документа о том, что состоится учение с параметрами, предусматривающими приглашение иностранных наблюдателей.

В начале апреля министр обороны Беларуси Виктор Хренин, выступая перед журналистами, в очередной раз довёл направленность учения и его цель – продемонстрировать готовность Союзного государства защищаться. В это же время президент Беларуси Александр Лукашенко подтвердил подготовку к масштабному мероприятию и подписал соответствующую директиву, о которой так же рассказал журналистам.

Как говорится, почувствуйте разницу. 

К сожалению, на сегодняшний день приходится констатировать, что ответной положительной реакции на добрососедские инициативы России и Беларуси от противоположной стороны не наблюдается. И поэтому возникает вопрос, а стоит ли метать бисер перед...  западными непартнёрами, коль заранее известно, что понимают они только силу? 

🇧🇾 [**Belarus_VPO **](https://t.me/Belarus_VPO)**| **[**chat**](https://t.me/bel_vpo_chat)

✔️[**Проголосовать за канал**](https://t.me/boost/Belarus_VPO)",https://t.me/ZhivetZheBelarus/47780
ZhivetZheBelarus,2025-07-16 17:38:22+00:00,"🇧🇾**🇵🇱****Беларусь призывает Польшу к диалогу по вопросам безопасности**

🔘Минск предлагает Варшаве вернуться к взаимоуважительному и равноправному диалогу, учитывая текущую ситуацию на границе. Начальник департамента международного военного сотрудничества Минобороны Валерий Ревенко отметил, что Польша ускоряет милитаризацию, размещая технику и укрепляя вооруженные силы у белорусской границы. В 2025 году польский военный бюджет достиг рекордных 4,7% ВВП, страна закупает иностранную технику и развивает национальный военпром. В восточных регионах Польши развернуты три механизированные дивизии, что создает напряженность и угрозу региональной стабильности.

🔘Также Польша реализует программу ""Восточный щит"", возводит заграждения, системы мониторинга и планирует выйти из Оттавской конвенции, разместив противопехотные мины на границе с Беларусью. В ответ на белорусско-российские учения ""Запад-2025"" Польша проводит дивизионные маневры ""Железный защитник"" в восточной части страны, несмотря на намерения Беларуси снизить масштаб учений.

🔘Беларусь предложила Варшаве провести переговоры через ОБСЕ и личные контакты представителей вооруженных сил, выразив готовность к взаимным верификационным мероприятиям. Однако, ответ польской стороны был формальным и не способствовал восстановлению доверия.

🔘Минск подчеркивает важность диалога и предлагает вернуться к ранее достигнутым договоренностям, а также расширить меры транспарентности и доверия в регионе.

#Беларусь #Польша #Безопасность #Диалог #Мир #Верификация #РегиональнаяСтабильность #ВоеннаяМиротворчество #ОБСЕ #МирноеРешение #Доверие #РегиональнаяБезопасность

📱 [**VK**](https://vk.com/club224669191) 📱 [**Instagram**](https://www.instagram.com/zhivet.zhe.belarus/) 📱 [**TikTok**](https://www.tiktok.com/@zhivetzhebelarus)

@ZhivetZheBelarus",https://t.me/ZhivetZheBelarus/47774
ZhivetZheBelarus,2025-07-11 07:38:29+00:00,"**🇧🇾****Беларусь готова показать иностранным наблюдателям все этапы учений ""Запад-2025""  **

🔘Ранее было принято решение о снижении параметров военных учений и переноси их вглубь территории страны, чтобы продемонстрировать открытую позицию к диалогу и снизить напряженность.  

🔘Начальник Генштаба Вооруженных сил Павел Муравейко заявил, что приглашены иностранные наблюдатели, которым будут предоставлены все возможности ознакомиться со всеми эпизодами и сценариями учений. В рамках мер по повышению доверия и подтверждению мирных намерений, было принято решение уменьшить численность и состав войск, а также убрать некоторые маневры от границ.  

🔘Муравейко отметил, что информационный фон вокруг ""Запад-2025"" напоминает ситуацию 15-17 лет назад, когда Европа опасалась российской агрессии: якобы в Беларусь прибыли 200 тысяч российских военных. После учений российские войска уехали, а белорусские подразделения вернулись на места постоянной дислокации.  

🔘При этом, по словам начальника Генштаба, ситуация в Европе сейчас кардинально отличается: за последние годы количество батальонных тактических групп выросло с 1 до 19, и половина из них расположена в странах-соседях.  

#Беларусь #Запад2025 #Учения #Безопасность #Диалог #Мир #Открытость #ВоеннаяТранспарентность #Наблюдатели #ВооруженныеСилы #РегиональнаяБезопасность #МеждународноеСотрудничество

📱 [**VK**](https://vk.com/club224669191) 📱 [**Instagram**](https://www.instagram.com/zhivet.zhe.belarus/) 📱 [**TikTok**](https://www.tiktok.com/@zhivetzhebelarus)

@ZhivetZheBelarus",https://t.me/ZhivetZheBelarus/47670
ZhivetZheBelarus,2025-07-06 07:40:01+00:00,"**🇱🇹Литва усиливает кибербезопасность перед учениями ""Запад-2025""**

🔻Вильнюс вновь поднимает напряженность накануне плановых российских и белорусских военных учений ""Запад-2025"", которые запланированы на сентябрь. Национальный центр кибербезопасности Литвы объявил о переходе в режим повышенной готовности. В рамках подготовки планируется усиленное мониторинг воздушного и информационного пространства, а также обмен данными с партнерами. 

🔻Ранее президент Беларуси Александр Лукашенко сообщил, что войска были значительно сокращены и перемещены дальше от границы — на сотни километров внутрь страны. Он отметил, что НАТО задействовало в учениях ""Защитник Европы"" около 25 тысяч военных и 3 тысячи единиц техники недалеко от границы Беларуси, буквально в 10-15 км от нее — что Лукашенко считает прямой угрозой.

#Литва #Кибербезопасность #Запад2025 #Учения #Беларусь #Россия #Белоруссия #НАТО #МирнаяОбстановка #ВоенныеМаневры #Безопасность #Стратегия

📱 [**VK**](https://vk.com/club224669191) 📱 [**Instagram**](https://www.instagram.com/zhivet.zhe.belarus/) 📱 [**TikTok**](https://www.tiktok.com/@zhivetzhebelarus)

@ZhivetZheBelarus",https://t.me/ZhivetZheBelarus/47584
ZhivetZheBelarus,2025-07-03 17:38:37+00:00,"**🇧🇾**** Лукашенко назвал учения ""Запад-2025"" проверкой для выпускников военных вузов**

🔘Перед Днем Независимости, 1 июля, президент Беларуси Александр Лукашенко выступил на церемонии чествования выпускников высших военных учебных заведений и офицеров.

🔘Он заявил, что совместные белорусско-российские учения ""Запад-2025"" станут для молодых офицеров испытанием на соответствие современным требованиям войны. Уже в сентябре многие из них примут участие в этих стратегических учениях, которые станут новой ступенькой их профессионального роста и экзаменом на готовность.

🔘Лукашенко выразил уверенность, что выпускники выдержат этот вызов с честью и подчеркнул, что верит в каждого из них.

🔘Глава государства также отметил актуальные мировые конфликты – поджог Ближнего Востока, напряженность между Израилем и Ираном, обострение ситуации между Индией и Пакистаном, а также напряженность вокруг Тайваня. Он подчеркнул, что в этих конфликтах ежедневно гибнут тысячи людей, включая военных и мирных, особенно детей.

🔘Об отношении к учениям ""Запад-2025"": Минск и Москва решили снизить параметры совместных мероприятий, перенести основные маневры вглубь территории Беларуси и почти вдвое сократить число участников. Это связано с желанием сделать учения более безопасными и эффективными.

#Беларусь #Лукашенко #Запад2025 #военныеучения #Минск #Россия #стратегия #безопасность #армия #современнаявойна #мир #конфликты

📱 [**VK**](https://vk.com/club224669191) 📱 [**Instagram**](https://www.instagram.com/zhivet.zhe.belarus/) 📱 [**TikTok**](https://www.tiktok.com/@zhivetzhebelarus)

@ZhivetZheBelarus",https://t.me/ZhivetZheBelarus/47532
ZhivetZheBelarus,2025-07-02 16:38:37+00:00,"🇧🇾** Александр Лукашенко объяснил изменение масштаба учений ""Запад-2025""  **

🔘Президент Беларуси Александр Лукашенко рассказал, почему было принято решение скорректировать параметры совместных учений с Россией ""Запад-2025"".  

🔘Он напомнил, что рядом с Беларусью проходят военные маневры НАТО — ""Защитник Европы"". По его словам, их масштаб и близость к белорусской границе создают угрозу.  

""25 тысяч военнослужащих НАТО и около 3 тысяч единиц техники находятся всего в 10-15 км от нашей границы. Это уже практически на нашей земле"", — отметил Первый.  

🔘В ответ Беларусь решила снизить численность своих войск почти вдвое и перенести их вглубь территории, чтобы уменьшить напряженность и повысить безопасность.  

🔘Министр обороны Виктор Хренин добавил, что белорусские военные внимательно следят за европейскими учениями и ведут себя спокойно.  

🔘Учения ""Запад-2025"" пройдут в сентябре, изначально планировалось участие более 13 тысяч военнослужащих. В рамках мероприятий планируют пригласить военных атташе и наблюдателей со всего мира.  

#Беларусь #Россия #Запад2025 #Учения #НАТО #Безопасность #Минск #АлександрЛукашенко #ВоенныеУчения #Мир #РегиональнаяБезопасность #Границы

📱 [**VK**](https://vk.com/club224669191) 📱 [**Instagram**](https://www.instagram.com/zhivet.zhe.belarus/) 📱 [**TikTok**](https://www.tiktok.com/@zhivetzhebelarus)

@ZhivetZheBelarus",https://t.me/ZhivetZheBelarus/47513
ZhivetZheBelarus,2025-07-02 10:38:37+00:00,"🇧🇾** Переживания других стран по поводу учений ""Запад-2025"" – их личное дело**

🔘Министр обороны Беларуси Виктор Хренин заявил, что совместные учения Беларуси и России — это подготовка к защите Союзного государства. Он отметил, что перенос учений вглубь страны и их масштабность — решение, принятое давно и без давления.  

🔘В ответ на критику и опасения соседних стран, он подчеркнул, что белорусские военные внимательно следят за масштабными учениями в Европе, в которых участвуют до 95 тысяч человек.  
Хренин также добавил, что Польша и другие соседи могут иметь свои опасения, и это их право — проводить свои учения.  

🔘Ранее сообщалось, что количество участников ""Запад-2025"" было сокращено почти вдвое, а основные маневры перенесены внутрь Беларуси.  

#Запад2025 #Беларусь #Россия #Учения #Безопасность #ВоенноеМасштабное #СоюзноеГосударство #СовместныеУчения #МирнаяОбстановка #Польша #Европа #БезопасностьСтран

📱 [**VK**](https://vk.com/club224669191) 📱 [**Instagram**](https://www.instagram.com/zhivet.zhe.belarus/) 📱 [**TikTok**](https://www.tiktok.com/@zhivetzhebelarus)

@ZhivetZheBelarus",https://t.me/ZhivetZheBelarus/47504
ZhivetZheBelarus,2025-06-28 09:38:43+00:00,"⚡️⚡️⚡️**Выяснилась причина низкого рейтинга польской армии – солдаты мрут в ней, как мухи! Еще не утихли события вокруг затонувшего в литовских болотах контингента НАТО, как в польской армии очередной инцидент!**

25-летний солдат погиб в результате аварии с участием колесного бронетранспортера Росомаха. Трагическое событие произошло в ночь с четверга на пятницу на территории воинской части, на полигоне в Залусках.

Водитель транспортера получил ранения, его жизни ничего не угрожает. Капитан Кароль Франковски, пресс-атташе 16-й механизированной дивизии, сообщил польским СМИ, что раненый уже выписан после госпитализации 16-я механизированная дивизия сообщила, что техника перевернулась во время ночного адаптационного заезда. 

С тревогой будем наблюдать за ответными военными маневрами Польши с блоком НАТО на совместные учения «Запад-2025» - за солдат НАТО переживаем. Слишком короткий век у тех, кто «учится» в армии НАТО.",https://t.me/ZhivetZheBelarus/47427
ZhivetZheBelarus,2025-06-27 07:38:45+00:00,"**🇵🇱****Польша объявила о проведении военных учений в ответ на совместные российско-белорусские ""Запад-2025""**

🔴В сентябре на территории Беларуси пройдут масштабные маневры ""Запад-2025"", которые Минск и Москва называют исключительно оборонительными. 

🔴Совместные учения Беларуси и России ""Запад-2025"" задумывались как масштабные, с более чем 13 тысячами участников, однако Беларусь решила снизить масштабы и перенести основные маневры внутрь страны, чтобы уменьшить численность участников почти в два раза. 

🔴В ответ Польша пригласила все страны НАТО присоединиться к своим учениям на восточном фланге. Президент Дуда отметил, что это будет ответной мерой и подчеркнул, что в польских учениях примут участие войска США, которые уже расквартированы в стране. Ожидается широкое участие союзников по НАТО. 

🔴Все это происходит на фоне обострения ситуации в регионе, и Польша показывает свою готовность к ответным мерам. 

#Польша #НАТО #Запад2025 #Учения #Беларусь #Россия #Минск #Москва #Безопасность #ВоенныеМанёвры #Альянс #ОборонительныеУчения

📱 [**VK**](https://vk.com/club224669191) 📱 [**Instagram**](https://www.instagram.com/zhivet.zhe.belarus/) 📱 [**TikTok**](https://www.tiktok.com/@zhivetzhebelarus)

@ZhivetZheBelarus",https://t.me/ZhivetZheBelarus/47407
ZhivetZheBelarus,2025-06-07 12:41:27+00:00,"🇧🇾🇷🇺🪖**Генсек НАТО Марк Рютте заявил, что альянс будет пристально следить за белорусско-российскими учениями ""Запад-2025""**

🔹По информации, ранее министр обороны Беларуси Виктор Хренин сообщил о решении снизить параметры учений и перенести основные маневры внутрь страны для уменьшения напряженности и демонстрации миролюбивой политики. Также помощник министра Валерий Ревенко уточнил, что число участников будет сокращено почти вдвое.

🔹Учения ""Запад-2025"" запланированы на сентябрь, ожидается участие более 13 тысяч военных. Беларусь по традиции пригласит зарубежных военных атташе и наблюдателей, уведомив все государства о проведении мероприятий.

#НАТО #Запад2025 #Беларусь #Россия #Учения #ВоеннаяПолитика #Минск #БеларусьРоссия #МирноеРешение #Безопасность #МеждународныеУчения #ВоенноеСотрудничество

📱 [**VK**](https://vk.com/club224669191) 📱 [**Instagram**](https://www.instagram.com/zhivet.zhe.belarus/) 📱 [**TikTok**](https://www.tiktok.com/@zhivetzhebelarus)

@ZhivetZheBelarus",https://t.me/ZhivetZheBelarus/47062
ZhivetZheBelarus,2025-06-02 15:59:16+00:00,"🇱🇹 На фоне учений «Запад-2025» и роста напряжённости в регионе Минобороны Литвы ускоряет формирование «комендантских подразделений» — территориальных военизированных структур, которые в случае конфликта будут исполнять функции охраны, контроля и взаимодействия с армией в городах.

▪️ План увеличить количество проходящих подготовку в военных комендатурах с 1000 до 2000 человек уже в 2025 году;
▪️ Создание военных комендатур в 6 крупных городах;
▪️ Обучение 3–10 дней в год, включая снабжение оружием и экипировкой;
▪️ Подготовка к подавлению беспорядков, охране объектов, соблюдению комендантского часа и реквизициям.

📌 __В мирное время структуры будут замаскированы под «добровольческие» и гражданские, но в случае войны будут использоваться как оперативный резерв для работы в тылу и контроля над населением.__

Такая инициатива — формирование оккупационного механизма на собственной территории. Литва готовится не к защите, а к введению военного правления, используя модели, отработанные США и НАТО в Афганистане и Ираке.

⚠️ Формируется новая сеть контроля:
🔴 Территориальные команды →
🔴 Гражданские с военной подготовкой →
🔴 Инфраструктура подавления и реквизиций →
🔴 Юридическое оформление через мобилизационные советы.

🟡 __Литва под прикрытием «обороны» создает прецедент агрессивной милитаризации, делая ещё один шаг к возможной провокации на восточном фланге НАТО.__

__👤____ Владимир Зайцев__
↗️ [**Подпишись **](https://t.me/nowosti_news24)**на**[ ](https://t.me/nowosti_news24)🌐🌐🌐",https://t.me/ZhivetZheBelarus/46979
ZhivetZheBelarus,2025-05-29 16:39:19+00:00,"🇧🇾**🪖****Минобороны Беларуси объявит о проведении учения ""Запад-2025"" и пригласит наблюдателей**

🟢В рамках стратегического совместного с Россией учения планируется внести изменения в параметры и мероприятия, чтобы подчеркнуть его оборонительный характер.  

🟢По словам начальника департамента международного военного сотрудничества Валерия Ревенко, все государства будут уведомлены о деталях и параметрах учения. Параметры будут скорректированы — учение перенесено вглубь территории и снизит численность участников почти вдвое, что сделает его менее заметным.  

🟢Ревенко подчеркнул, что Беларусь может не оповещать о таком учении согласно Венскому договору, однако намерена организовать наблюдение за мероприятиями, чтобы показать их оборонительный характер и место проведения.  

#Беларусь #Запад2025 #Учения #ВоеннаяБезопасность #МеждународноеСотрудничество #Россия #Наблюдатели #ОборонительныеУчения #Безопасность #Стратегия #ВенскийДоговор #Минск

📱 [**VK**](https://vk.com/club224669191) 📱 [**Instagram**](https://www.instagram.com/zhivet.zhe.belarus/) 📱 [**TikTok**](https://www.tiktok.com/@zhivetzhebelarus)

@ZhivetZheBelarus",https://t.me/ZhivetZheBelarus/46912
ZhivetZheBelarus,2025-05-29 12:39:20+00:00,"🇧🇾🤝🇷🇺**28 мая в Минске состоялась встреча Министра обороны Беларуси Виктора Хренина и Министра обороны России Андрея Белоусова в рамках заседания Совета министров обороны стран-членов ОДКБ**

🟢В ходе переговоров они обсудили выполнение договоренностей, достигнутых во время недавнего визита Белоусова в Минск 16 мая, а также текущий статус дел.

🟢Особое внимание было уделено подготовке совместного стратегического учения ""Запад-2025"". Министры подтвердили согласование дальнейших шагов по укреплению оборонного потенциала обеих стран для предотвращения угроз и отражения возможной агрессии.

🟢Белоусов подчеркнул, что военные ведомства планируют совместно отработать действия по отражению агрессии против Союзного государства, используя региональную группировку войск Беларуси и России, а также коалицию дружественных сил на нескольких стратегических направлениях.

#Беларусь #Россия #ОДКБ #СовместноеУчение #Запад2025 #ВоенноеСотрудничество #Безопасность #Стратегия #ОбъединенныеСилы #БлижнееКазахстанье #ВоенныеПереговоры #МирнаяБезопасность

📱 [**VK**](https://vk.com/club224669191) 📱 [**Instagram**](https://www.instagram.com/zhivet.zhe.belarus/) 📱 [**TikTok**](https://www.tiktok.com/@zhivetzhebelarus)

@ZhivetZheBelarus",https://t.me/ZhivetZheBelarus/46907
